input_row_index,대학코드,대학명,캠퍼스,지역,수능전형 상태,source_url,parse_source,parse_quality,source_table_indices,모집단위,전형구분,전형계열,전형요소_수능반영비율(%),전형요소_학생부반영비율(%),점수활용지표,반영점수 (총점),반영점수_산출식(환산계산식),국어_반영비율(%),수학_반영비율(%),영어_반영비율(%),탐구_반영비율(%),탐구_반영과목수,탐구_반영기준,선택과목_필수지정_여부,가산점_부여_내역,제2외국어/한문_탐구대체_여부,영어_반영방법,영어_등급별_환산표,한국사_반영방법,한국사_등급별_환산표(또는 가감점표)
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,8.0,,,,,,표준점수,,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,132,121,,탐구 1:62; 탐구 2:68,,,,,,등급별 환산점수,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",가산점/환산점수,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,8.0,,,,,,등급,,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,2,2,2,탐구 1:2; 탐구 2:1,,,,,,비율반영,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",3,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,8.0,,,,,,백분위,,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,95,95,,탐구 1:93; 탐구 2:98,,,,,,등급별 환산점수,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",가산점/환산점수,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,8.0,,,,,,변환표준점수 ( 예 ),,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,,,,탐구 1:64.3 1); 탐구 2:67.4 1),,,,,,등급별 환산점수,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",가산점/환산점수,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,8.0,,,,,,등급별 가산점,,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,,,99.5,,,,,,,비율반영,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",10,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,10.0,,,,,,표준점수,,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,132,121,,탐구 1:62; 탐구 2:68,,,,,,등급별 환산점수,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",가산점/환산점수,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,10.0,,,,,,등급,,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,2,2,2,탐구 1:2; 탐구 2:1,,,,,,비율반영,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",3,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,10.0,,,,,,백분위,,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,95,95,,탐구 1:93; 탐구 2:98,,,,,,등급별 환산점수,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",가산점/환산점수,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,10.0,,,,,,변환표준점수 ( 예 ),,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,,,,탐구 1:64.3 1); 탐구 2:67.4 1),,,,,,등급별 환산점수,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",가산점/환산점수,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
103,120,서강대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000120&searchSyr=2026,json,구조화 테이블 파싱,10.0,,,,,,등급별 가산점,,132 × 1.1 + 121 × 1.3 + (64.3+67.4) × 0.6 + 99.5 + 10 = 493.22 2) 【 B 형 】 구분 활용지표 국어 수학 탐구 1 탐구 2 영어 한국사 수능 성적표 표준점수 132 121 62 68 - - 등급 2 2 2 / 132 × 1.3 + 121 × 1.1 + (64.3+67.4) × 0.6 + 99.5 + 10 = 491.02 3) 【 A 형 】 과 【 B 형 】 의 계산값 비교 ☞ A 형 : 493.22 > B 형 : 491.02 ∴ 최종 반영 값 : A 형의 계산 결 / (1.1) + 수학 표준점수 × 수학 가중치 (1.3) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) + 영어 등급별 가산점 + 한국사 등급별 가산점 【 B 형 】 국어 표준점수 × 국어 가중치 (1.3) + 수학 표준점수 × 수학 가중치 (1.1) + ( 탐구 1 변환표준점수 1) + 탐구 2 변환표준점수 1) ) × 탐구 가중치 (0.6) +,,,99.5,,,,,,,비율반영,"[{""구분"":""영어 전 계열"",""점수"":{""1등급"":100,""2등급"":99.5,""3등급"":98.5,""4등급"":97,""5등급"":95,""6등급"":92.5,""7등급"":89.5,""8등급"":86,""9등급"":82},""table_index"":6}]",10,"[{""구분"":""한국사 전 계열"",""점수"":{""1등급"":10,""2등급"":10,""3등급"":10,""4등급"":10,""5등급"":9.5,""6등급"":9,""7등급"":8.5,""8등급"":8,""9등급"":7.5},""table_index"":6}]"
104,121,서경대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000121&searchSyr=2026,json,구조화 테이블 파싱,4.0,전 모집단위,,전체/혼합,,,,,,"국어 , 수학 , 탐구 3 개 영역 중 점수 높은 2 개 영역을 반영함 40 + 40","국어 , 수학 , 탐구 3 개 영역 중 점수 높은 2 개 영역을 반영함 40 + 40",20,"국어 , 수학 , 탐구 3 개 영역 중 점수 높은 2 개 영역을 반영함 40 + 40",,,,,,비율반영,,등급별 가산점,
105,36,서울과학기술대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000036&searchSyr=2026,json,구조화 테이블 파싱,3.0,"공과대학 , 정보통신대학 , 에너지바이오대학 ( 스포츠과학과 제외 ), 산업공학과 ( 산업정보시스템전공 _ 자연 ,ITM 전공 _ 자연 ), 경영학과 ( 글로벌테크노경영전공 _ 자연 ), MSDE 학과 , 창의융합대학 , 자유전공학부 ( 공과 , 정보통신 , 에너지바이오 , 창의융합대학 )",,자연,100.0,,,,,20,35,20,25,,,"공과대학 , 정보통신대학 , 에너지바이오대학 ( 스포츠과학과 제외 ), 산업공학과 ( 산업정보시스템전공 _ 자연 ,ITM 전공 _ 자연 ), 경영학과 ( 글로벌테크노경영전공 _ 자연 ), MSDE 학과 , 창의융합대학 , 자유전공학부 ( 공과 , 정보...",,,비율반영,,아래 등급별 환산표 참조,
105,36,서울과학기술대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000036&searchSyr=2026,json,구조화 테이블 파싱,3.0,"영어영문학과 , 행정학과 , 경영학과 ( 경영학전공 , 글로벌테크노경영전공 _ 인문 ), 산업공학과 ( 산업정보시스템전공 _ 인문 ,ITM 전공 _ 인문 ), 경영학과 ( 경영학전공 , 글로벌테크노경영전공 _ 인문 )",,인문,100.0,,,,,30,25,20,25,,,,,,비율반영,,아래 등급별 환산표 참조,
105,36,서울과학기술대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000036&searchSyr=2026,json,구조화 테이블 파싱,3.0,자유전공학부 ( 기술경영융합대학 ),,자연,100.0,,,,,25,30,20,25,,,,,,비율반영,,아래 등급별 환산표 참조,
105,36,서울과학기술대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000036&searchSyr=2026,json,구조화 테이블 파싱,3.0,문예창작학과 ( 수학 / 탐구 중 택 1),,,100.0,,,,,40,30,30,30,,,,,,비율반영,,아래 등급별 환산표 참조,
105,36,서울과학기술대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000036&searchSyr=2026,json,구조화 테이블 파싱,3.0,디자인학과 ( 산업디자인전공 )( 수능 100%),,예체능,100.0,,,,,30,25,25,20,,,,,,비율반영,,아래 등급별 환산표 참조,
105,36,서울과학기술대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000036&searchSyr=2026,json,구조화 테이블 파싱,3.0,스포츠과학과,,자연,100.0,,,,,30,20,25,25,,,,,,비율반영,,아래 등급별 환산표 참조,
105,36,서울과학기술대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000036&searchSyr=2026,json,구조화 테이블 파싱,3.0,조형대학 [ 디자인학과 ( 산업디자인전공 ) 수능 100% 제외 ],,예체능,100.0,,,,,40,,25,35,,,조형대학 [ 디자인학과 ( 산업디자인전공 ) 수능 100% 제외 ] 40% - 25% 35% 아래 등급별 환산표 참조,,,비율반영,,아래 등급별 환산표 참조,
106,255,서울교육대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000255&searchSyr=2026,json,구조화 테이블 파싱,2.0,,수능위주 ( 일반전형 ),,1.0,,,,(160 점 ) 를 초과할 경우에는 최고배점인 266.7 점을 부여 . ※ 환산점수 산출 방법 【국어】 영역 취득 표준점수 x (266.7/160) 【수학】 영역 【탐구】 영역 (탐구1 표준점수 + 탐구2 표준점수) x (266.7 /160) ※ 수능 영역별 환산점수는 소수점 다섯째 자리에서 반올림,,,,,,,,,,,,,
107,98,서울기독대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000098&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반전형,,50.0,30.0,,,,,,,,,,,,,,,,
107,98,서울기독대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000098&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반전형,,60.0,40.0,,,,,,,,,,,,,,,,
107,98,서울기독대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000098&searchSyr=2026,json,구조화 테이블 파싱,2.0,,일반전형,,50.0,20.0,,,,,,,,,,,,,,,,
107,98,서울기독대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000098&searchSyr=2026,json,구조화 테이블 파싱,2.0,,SCU 인재전형 ( 교회추천자 ),,,70.0,,,,,,,,,,,,,,,,
107,98,서울기독대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000098&searchSyr=2026,json,구조화 테이블 파싱,2.0,,SCU 인재전형 ( 학교장추천자 ) ( 리더십전형 ),,,100.0,,,,,,,,,,,,,,,,
107,98,서울기독대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000098&searchSyr=2026,json,구조화 테이블 파싱,2.0,,기회균형전형 ( 만학도 ),,,70.0,,,,,,,,,,,,,,,,
109,40,서울시립대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000040&searchSyr=2026,json,구조화 테이블 파싱,3.0,계 열,,,100.0,,,,,국어,수학:미적분 / 기하 / 확률과통계; 영어:영어; 탐구영역 (2 과목 ):사회 / 과학,,,,,수학 선택과목 관련 조건 존재,,불가능,,,한국사,
109,40,서울시립대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000040&searchSyr=2026,json,구조화 테이블 파싱,3.0,인문계열 Ⅰ,,인문,100.0,,,,,35% (350 점 ),수학:35% (350 점 ); 영어:15% (150 점 ); 탐구영역 (2 과목 ):15% (150 점 ),,,,,,,불가능,,,등급별 점수부여,
109,40,서울시립대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000040&searchSyr=2026,json,구조화 테이블 파싱,3.0,인문계열 Ⅱ,,인문,100.0,,,,,35% (350 점 ),수학:25% (250 점 ); 영어:20% (200 점 ); 탐구영역 (2 과목 ):20% (200 점 ),,,,,,,불가능,,,등급별 점수부여,
109,40,서울시립대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000040&searchSyr=2026,json,구조화 테이블 파싱,3.0,자연계열 Ⅰ,,자연,100.0,,,,,30% (300 점 ),수학:40% (400 점 ); 영어:10% (100 점 ); 탐구영역 (2 과목 ):20% (200 점 ),,,,,,,불가능,,,등급별 점수부여,
109,40,서울시립대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000040&searchSyr=2026,json,구조화 테이블 파싱,3.0,자연계열 Ⅱ,,자연,100.0,,,,,30% (300 점 ),수학:35% (350 점 ); 영어:10% (100 점 ); 탐구영역 (2 과목 ):25% (250 점 ),,,,,,,불가능,,,등급별 점수부여,
109,40,서울시립대학교,본교,서울,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000040&searchSyr=2026,json,구조화 테이블 파싱,3.0,스포츠과학과,,자연,100.0,,,,,40% (200 점 ),30% (150 점 ),,,,,,,불가능,,,등급별 점수부여,
110,125,서울신학대학교,본교,경기,수집완료,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&unvCd=0000125&searchSyr=2026,json,구조화 테이블 파싱,3.0,,,,,,백분위 (3 개영역 ),,( 각 영역별 백분위 점수 × 영역별 반영비율 ) × 수능 반영비율 + 한국사 가산점 3) 영어영역 등급별 백분위 반영 점수 등급 1 2 3 4 5 6 7 8 9 원점수 100-90 89-80 79-70 69-60 59-50 49-4,40,40,20,40,,,정시 백분위 (3 개영역 ) (40) 택 (40) 택 20 필수 (40) 택 필수 ( 가산점 ) 공학계열의 경우 수학에 10% 가산점 부여 공학계열의 경우 수학에 10% 가산점 부여,공학계열의 경우 수학에 10% 가산점 부여,,비율반영,,필수응시,
